,"(6.253336260453521,36.69716246544101)","(14.957794919534244,36.621729381211715)","(23.146950527615676,36.05379814422288)","(30.85113739392817,35.11256018085221)","(38.36656430510201,34.00890283003348)","(45.80983823872498,32.83395837364697)","(52.84762339403302,31.51500472578303)","(58.87786787589591,28.990839019061426)","(65.58991688891743,26.93067166306183)","(72.76218690710307,26.201513059958742)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(76.95861316963763,7.654133416685159)","(69.74166570079659,9.715369694219424)","(62.52433264323331,11.76420131547352)","(55.30667199159967,13.806179348329604)","(48.088801713313096,15.845203809348089)","(40.87081181896543,17.882985022291255)","(33.652756967561,19.92023576295811)","(26.465191041853394,21.93578174453783)","(19.579980427763616,23.098281469514134)","(12.510203314216879,24.802896810243233)","(5.46948545869132,27.095081103351163)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"(3.0323943536509983,34.31340274496419)","(8.77527743811248,34.356223719082244)","(14.254143473631185,34.59951794346067)","(20.819630858942148,35.53990221322144)","(27.8697366866307,36.78226768676819)","(35.111690037762166,38.14504452757875)","(42.43562089294011,39.55071432425355)","(49.48618979652601,41.37318648608514)","(56.79685076464505,43.654965318768085)","(64.22019547118195,45.154807551569604)","(71.67365874505629,46.24586259706795)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(5.800291068544048,48.401652511448816)","(13.142776625175161,46.87026767319043)","(20.487043603586734,45.336788101708365)","(27.83847740658038,43.85530798309087)","(35.21501671123617,43.05855111287468)","(42.379223203495954,42.76622129005756)","(49.0121079318601,43.42118366039389)","(55.963550525718226,43.76729398643118)","(63.08660414234298,43.56283486737337)","(70.36215049916501,43.14979626059382)","(77.74964985889453,42.57769894479961)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(78.48369583377067,44.150585867929465)","(71.08280122682986,45.36580560809643)","(63.68190661988905,46.581025348263395)","(56.28101201294824,47.796245088430354)","(48.88013054189541,49.01148058918796)","(41.49425526429284,50.26650906080402)","(34.10945276130373,51.58404094536398)","(26.703092839251646,52.76007569556803)","(19.31843895280647,54.058974223853646)","(11.952501073092133,55.46446744965404)","(4.598260405582194,56.93283490728806)",,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(1.268390851138702,58.788325437410265)","(7.942258929617976,55.37339126306779)","(14.604878777605958,51.97309919348362)","(21.214841434095014,48.6187165974696)","(27.68080285230553,45.33202505034118)","(34.0112419975422,42.02486027825037)","(40.06849565276384,38.59967361071544)","(45.523778901309726,34.92263610820654)","(51.727715973807605,31.79292709478343)","(58.43071013445163,29.132287874445385)","(65.1911117803823,26.096959961411596)","(71.60694006492201,22.67853899799169)","(78.13140126608391,19.736620758211952)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(75.53975479306328,33.09125580045009)","(68.06587277744663,32.546062075626324)","(60.639285857899566,32.00054006761329)","(53.93786141869887,31.834275668474685)","(46.81274700098595,31.846825010266443)","(39.680589490228655,30.91803601065534)","(32.70970291623803,29.186112707494118)","(25.32514784877123,27.708159788516937)","(17.978810635107816,27.507431891099287)","(10.493156303731737,27.800524655681343)","(3.000153350427413,27.78215236235218)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,"(78.4849102270135,20.47320297398665)","(71.86625292937345,24.000719887672307)","(65.24754529720683,27.528202927776316)","(58.62809340380376,31.055422578557625)","(52.37956360142397,34.69729511865737)","(46.707166267867265,38.643207465312955)","(41.19093257402055,40.90361466841322)","(36.36232397881994,44.036235123148224)","(30.741182697783277,47.641705309441285)","(24.39167965958758,51.00742740652946)","(17.752483458882352,54.235890270922695)","(11.005969073210604,57.381619357275426)","(4.959137816053208,60.90648692287394)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,"(0.8052965907340661,21.03888412951369)","(8.126174689567433,22.668222603240004)","(15.44705278840085,24.2975610769659)","(22.739974005671847,25.94678979629734)","(29.74741313393048,28.37837813997489)","(36.8963793669051,30.337691604003943)","(43.81714037372881,31.5795150547542)","(52.074577529050885,32.22486073510977)","(59.917137721407826,33.39125818131139)","(67.19291868800971,33.872595463003364)","(74.43540150025696,35.513803518360774)",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"(74.19827466574641,52.31843614898174)","(66.72385122135226,52.93730137973536)","(59.249491118896565,53.556314901354426)","(51.775518973642306,54.18362639090056)","(44.30098192235735,54.80811937106816)","(36.826396470890984,55.427511448317546)","(29.35208134879241,56.04470393753544)","(21.8799447251407,56.66086014984011)","(14.458762378209498,57.29814779232421)","(7.433263701334694,58.53268172474167)",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"(4.547454619021684,46.52414893076959)","(11.652493428535998,44.123258969917316)","(18.7465628766796,41.716726471430675)","(25.66730032533267,39.24601945418823)","(31.43673337992064,36.60101019528229)","(35.762399366024916,34.56052566054014)","(40.638896493512206,33.36758230676426)","(45.65724189374819,32.90050943204947)","(51.40526683370532,32.5351549647428)","(57.586323047960796,30.584250193403022)","(63.44379871361749,27.51872891563085)","(70.01154704254171,24.637461460685472)","(76.90549865557738,22.012616395540356)",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,"(74.85137976584548,60.011117747265565)","(67.53136186851059,58.358158197293946)","(60.210954344922946,56.71784996601825)","(52.89024909530555,55.0842296030807)","(45.56938944645489,53.45350202497232)","(38.24843427354787,51.824023928845186)","(30.927397827821743,50.19510854812556)","(23.60702039252879,48.567061941692735)","(16.99740112569984,47.401596949085075)","(10.069964896510415,47.58859460067818)","(2.430115142628291,49.31573939024281)",,,,,,,,,,,,,,,,,,,,,
,,,,"(3.9635229598603288,63.5570985915722)","(9.84629048772343,58.41699411985017)","(15.5991176078333,53.86747455035051)","(21.18681338065076,49.59034611901291)","(26.712598985075434,45.3451253691085)","(32.320435582661446,41.03625335901984)","(37.49882311413606,36.37344475727873)","(42.373900690103206,32.352787325809096)","(45.80401199350789,29.2306625873865)","(48.274317197647065,26.80315108065662)","(51.35074420192873,24.98850430830028)","(55.387067144332136,23.31333513354504)","(60.4503635569783,20.036437452248236)","(66.03943139843227,15.926185482556384)","(71.79472707651611,11.437380292096966)","(77.5994067356927,6.808389933832341)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"(74.70698474112241,12.9609784638665)","(68.1517900660582,16.60508130200592)","(61.592792972976376,20.230811808523924)","(55.03437666965642,23.862648830175782)","(48.48932287956849,26.70660496717534)","(42.2051761865194,27.91255545776302)","(35.37082809006676,29.81549917525101)","(29.16905896033082,33.507935087015106)","(23.178250699020367,36.77905800241996)","(16.986887378167317,40.31562592341382)","(11.119526082398314,43.6477291808457)","(5.928768910813109,46.005381562136805)",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"(75.09455156813709,31.789216014822486)","(68.13425511699799,34.556883013383384)","(61.038687459719526,36.92450112486594)","(54.08032311907762,39.60690565062525)","(47.02742841235473,42.216083439518286)","(39.906042050177945,44.50064237612402)","(32.93390264162869,47.14448225898561)","(25.82172374964315,49.28777100576379)","(18.712908502099545,51.2585127179704)","(11.512860194806372,53.01446133054587)","(4.281773453866454,54.6647456871233)",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"(5.108083965250559,43.31025082259765)","(13.83224275991256,41.6535159797654)","(22.15635459057159,40.46465736842016)","(29.95308794029912,39.69438625391821)","(37.51615413642515,39.095256234211895)","(44.57998199709915,37.7808107858752)","(51.03188495252844,36.06019042426031)","(57.750580077768056,34.6752025203232)","(65.72911372381144,34.45566115939065)","(73.28275239258565,33.17650371729149)",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,"(75.523425289109,12.916099104782312)","(68.59105050594712,15.778354829227474)","(61.65869398979838,18.640523691018306)","(54.720573521658636,21.476366411416166)","(48.20316289436413,23.58384808818328)","(41.227324252290586,25.298505066841784)","(34.84444476123168,26.751179730791105)","(28.13184733207242,28.886649109712845)","(21.479901113540016,31.89552185977351)","(15.008096672303115,35.200588726014665)","(8.70084640032147,39.15289273369627)",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"(78.48386704435626,29.12052115495129)","(71.4362257084413,31.40646916983785)","(64.42093501563649,33.68248955519672)","(58.11308994155898,36.55098059358351)","(51.466796214709724,39.55825787638818)","(44.72449282520785,42.149269136425495)","(37.96778254361509,44.90631870497748)","(30.420196074191757,46.488069377824814)","(22.78300817295697,47.90742589992448)","(15.312698295904973,49.418767093159985)","(7.922433309779224,50.83962215705344)",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,"(2.472073170349581,45.55226463375025)","(7.929900994795586,43.92694062072007)","(12.92290113039926,42.228421555310206)","(19.05275650867454,39.81026765690539)","(25.65078599978377,37.121729864901226)","(32.17050471969229,35.21528843061132)","(39.08207710880238,32.945743666335716)","(45.93110641728443,30.178758131244678)","(52.66378891143742,27.131057507409075)","(59.29275189198296,23.88406431115852)","(65.96171782029012,20.661138797180012)","(72.29906611055912,16.752236282653897)","(78.28397365963372,12.807895248981765)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"(76.51672404984845,18.85378023348216)","(69.21975254556557,17.15393627349473)","(61.88628612323278,15.206578395186195)","(54.52046723806045,13.617167437683966)","(47.11973017801819,12.250949079006396)","(39.70340836857447,11.081675538557288)","(32.274099517095564,10.041857121755806)","(24.886130808981353,8.785680620658887)","(17.54247874824643,7.293594991367152)","(10.224381349083504,5.725017866420212)","(2.9395495197085024,4.366153611786452)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"(78.01979546182226,58.53535162710859)","(71.11825670385622,57.47353110666743)","(64.28896281753828,56.481678358378176)","(57.27035121492183,55.531090484208)","(50.07199793396926,54.578095497723865)","(42.775658288987145,53.61333040600603)","(35.55716753661691,52.76270616906853)","(28.419247532591,52.04476378040786)","(21.32544803941419,52.70999865459547)","(14.414897344157245,55.05350140099011)","(7.869542633813626,58.55124854108179)",,,,,,,,,,,,,,,,,
,,,,,,,,,,"(2.6988742386364164,15.257012987767116)","(9.617554309916285,18.138527563826305)","(16.53822241719064,21.011898059311143)","(23.34120109969765,23.404398609583808)","(30.277524263899682,25.59994477066869)","(36.7898333423868,27.33661867411858)","(42.92578343065727,29.82024033191494)","(49.26914386127709,32.167676788202435)","(54.68438685491893,32.63985898183462)","(58.465046635925844,32.20764407924176)","(62.610307287826515,33.14583264809458)","(66.50929168991924,33.78367050425163)","(70.80500201978165,33.41679266680985)","(75.0279429456562,34.644118246059875)",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,"(77.7362651954096,61.54757211055113)","(70.63423073718555,59.044793755404434)","(63.491251310688185,56.592993992322434)","(56.34333545172734,54.162220546416734)","(49.21075983959141,51.739470169097046)","(42.17749878662033,49.441115408341496)","(36.41286912644499,48.14735852824897)","(31.51182963003341,46.427563173463994)","(25.74183773751871,44.57068061975897)","(19.667855205959242,44.779409190077565)","(13.730068965627877,47.15170431549177)","(8.404862420762774,49.71558734935084)","(3.181633209381494,53.3903197787335)",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,"(75.65940298393771,28.444836937548086)","(68.82418583209297,31.01168648860478)","(62.30368955259734,32.86089420238042)","(56.06334157032581,35.50656187313779)","(49.8596845888253,38.21740846105595)","(43.5661073372858,41.35758752021125)","(36.84477774954411,43.705883678298854)","(31.578257769793026,45.26221607446632)","(27.101995596606375,47.42694261534456)","(21.426966719661667,49.221650616474236)","(15.493036488732058,50.94369480786759)","(9.851260874792134,53.23827605438285)","(3.670680759114204,54.27453876759286)",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,"(4.862246739647109,57.498062860841934)","(10.338775284941663,53.07000001669674)","(15.829419130592546,48.101299441035906)","(21.059757660937805,43.22044986436454)","(26.95096889759888,38.62270105713628)","(33.29325194745294,34.659443184010236)","(39.801857219283974,30.95330453101475)","(46.38043837598425,27.361028226719732)","(52.98097591277746,23.768749172403062)","(58.946949657116505,20.057514003121018)","(65.00714166966216,15.797858443054194)","(71.39027594793728,12.027273869466452)","(78.2842276279808,9.313297102350743)",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,"(1.7734471387713715,37.71768607813072)","(9.161545984598499,39.00125602999754)","(15.934142436703935,39.75439352150871)","(23.018166612793436,40.51242570625958)","(29.998707866132094,41.02335610273389)","(36.90989487748783,40.48658196684387)","(44.058968006117844,41.34276117717565)","(51.24572826502255,42.94800016531278)","(58.22525533966197,45.352656163174416)","(64.84336666491805,47.83867567546792)","(70.99119900861488,51.097746350200296)","(77.02072653715544,53.6040018183744)",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(2.4585508695653746,31.567032705292366)","(9.68787243386846,29.59109490851759)","(16.81147749789347,27.43423667330676)","(23.92604885972274,25.16834584753939)","(31.131197814345985,23.13446729152657)","(38.371642136599874,21.19879985411814)","(45.62651265010197,19.302476802545257)","(52.53540348530305,17.017646507679544)","(59.5590259441125,14.47071293232591)","(66.79444165715958,12.618426113053241)","(74.13251128435009,11.162797727382667)",,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,"(78.68959304810281,45.41644142305703)","(71.06902483240913,42.361335979597385)","(62.980448537192835,39.54074465954081)","(55.49478106636321,37.56950641534465)","(48.45478299333128,34.937427443448414)","(41.7184152129318,31.816908369516522)","(35.10408908689887,28.357335635198048)","(28.57101085959233,24.732469957364618)","(22.456646076760507,21.85086563182726)","(16.003256598259302,18.720051154964985)","(9.619750719642425,15.037631407520802)","(3.3411076463763925,11.672255358271277)",,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"(1.8334780930622414,27.251510558710756)","(8.728553643368747,29.692725737018883)","(15.450848034200448,31.638694734852354)","(22.372334169868026,33.722718832270985)","(29.378466038577876,36.09784048014705)","(36.40414863011821,38.60324863585492)","(43.43464117816169,41.163742000616125)","(50.307335389723775,44.049841969054306)","(56.87146990688746,46.96623985566145)","(63.39158060053482,50.28900741589161)","(69.93905852900983,52.893957238095524)","(75.86078598451078,56.30026808509566)",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,"(75.91079665329325,41.6263016049919)","(71.38828672375996,38.14736383687809)","(66.70577014533737,35.729593564140146)","(62.39694276923126,34.86900014977339)","(56.86017386101305,33.80614356305276)","(50.500386695092196,31.400073520676003)","(43.877973312395476,28.445229720554504)","(37.13149476008305,25.319358495662566)","(30.49317933548613,22.872709412669295)","(23.721904887960996,20.248172138872313)","(17.051140207039673,16.977317755081675)","(10.509748749417975,13.987621087141587)","(3.9937219803048185,10.732176202070873)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"(75.66467386571206,37.879328438538444)","(68.74179078309963,37.515065894217685)","(62.41412203836526,38.176389726501576)","(55.980651729946985,37.98855392868271)","(49.35765949207641,36.4260416838208)","(42.56399509857396,34.28165731846514)","(36.199783561657476,31.541377970160003)","(29.26772374336615,29.354219451363083)","(22.060696162857923,27.702800859581608)","(14.765047056580244,26.235642587747225)","(7.394266634560421,24.97724301851832)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"(1.51673674802522,25.995312329727764)","(8.73934504881024,28.01639147295646)","(15.963977219618762,30.038862502796743)","(23.18794701449964,32.06094131310075)","(30.389633803974586,34.11595751840175)","(37.557096103292025,36.19248297220233)","(44.136637458754066,38.90442527393883)","(50.70524919998231,41.139891208422526)","(57.176426339751984,43.014174005446655)","(63.64830409701996,45.14848386025635)","(69.91710918114238,46.208718479479565)","(76.92330302770512,46.98218981869336)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"(76.34366997717225,25.90400853235982)","(69.15361670512269,24.023833028339496)","(62.35638915457946,23.06363956095589)","(55.94700499030779,22.0024992392408)","(49.65988978878943,21.693715121244253)","(43.137165240373506,21.075034540927476)","(37.0411689878877,19.25641527830638)","(31.04328071573569,17.800277847275016)","(24.656523337435598,15.64591338599124)","(18.361605253155307,13.302258324110586)","(12.261428460948922,11.725501833179719)","(5.635058160647732,9.526342315724206)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"(0.9717388452571825,23.115639551729533)","(8.429602228073879,22.565162182226736)","(15.895597739078598,22.020176503950793)","(23.359661747673766,21.47729491261297)","(30.43261974681577,20.142384422159374)","(37.300591835454604,18.199570320193814)","(44.11447877896223,15.751576514830681)","(51.38944177568952,14.937104602123398)","(58.789997028447075,15.037755787494937)","(66.2125045711729,15.58363295678073)","(72.9389849545771,16.368021533701533)",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"(77.8233427464055,17.879352776016187)","(71.2429017019579,20.293083377043857)","(64.50875056120675,22.77738461499101)","(57.65625563716742,25.20283650097889)","(50.36422182163885,26.76262632992298)","(42.32088994528125,27.30505155957338)","(34.47577317025865,28.408438548182467)","(26.99310693597575,30.00260046801055)","(19.686935605411854,31.719464082062913)","(12.441839118324465,33.653699485672625)","(5.237717401275175,35.72724854275091)",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,"(2.533433911436052,52.5833833907166)","(9.026195939363257,50.53329336185055)","(15.221737839586265,49.205890534589145)","(21.568592379936433,47.193046000783454)","(28.384950922307432,44.78367991191117)","(35.33810519262228,42.261598241594065)","(42.28398791627285,39.706085627451316)","(48.60023257133044,36.531308297989796)","(54.28350675565287,33.08416352376338)","(60.42260979691473,30.5308194966878)","(67.20224955410303,28.890360167540532)","(74.10143901515636,26.902795821571885)",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,"(76.72065878092694,45.86989039338949)","(69.35816995812851,45.516019994778986)","(62.439853402084964,44.82792504059443)","(55.88039843574513,43.32242913503592)","(49.673438859762015,41.59398862367999)","(43.62444846572509,41.16740391614983)","(36.83224255693827,41.212405704825926)","(29.99513792796313,41.27365224913855)","(23.107460755468136,41.14792838297012)","(15.96455603644899,40.1576825297601)","(8.857040593609495,39.08540480166002)",,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"(80.38520917412946,41.380373385216586)","(73.66648752921898,38.55413921678648)","(66.72686652745335,36.549691896224864)","(59.84471019613589,33.817788570065865)","(53.22408866252996,31.2118370033139)","(47.83881810704527,30.114518468933248)","(43.182525946479366,28.554928781782877)","(37.48693370615549,25.730416812450905)","(31.251131525350246,22.388955248351795)","(24.81685562553569,18.890708218924363)","(18.28957460867293,15.371488115429553)","(11.84237421427493,11.737543553724246)","(6.560841752483912,7.346889676689402)",,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(0.7247896549257096,61.1317044692808)","(7.935456395473174,59.384952923556554)","(15.167680039821729,57.52049311368053)","(22.403428948351017,55.58269223934219)","(29.647960964543486,53.64839772210605)","(36.931161893458494,51.85613787420837)","(44.23069798427635,50.12989682850723)","(51.186429647771845,48.54727899749065)","(57.95242301870101,47.2450449333345)","(65.21744204920654,45.616926747494794)","(72.03468010185887,43.75544900285027)",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,"(74.61206495784029,48.586331341425364)","(68.4743834076024,44.79364552036561)","(62.26729246966273,40.789759996372325)","(56.10032438522854,36.872887209306604)","(50.94000698897874,32.54809973899271)","(44.985779053916765,28.457932370564862)","(38.40242519470776,25.1336052738179)","(31.57675495425981,22.15474912600026)","(24.650183106700663,19.333575753516886)","(17.785785753874283,16.61448327756986)","(11.954297466496604,13.87724218531066)","(7.005852528552418,11.209571900838007)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"(3.8477688741864275,3.001663757173762)","(11.895353321881611,4.184791902965074)","(20.056223792706945,5.390696187771159)","(27.708957452976225,7.524095630382654)","(35.273810334620634,9.538457089239039)","(42.890413260248614,10.633003841413204)","(50.43590246487753,11.371726472356125)","(57.9458079749518,11.952440566731049)","(64.8362713894261,12.349319177824661)","(72.06534543541706,12.667774136460068)",,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"(78.3366373172569,20.65505096834476)","(71.32852297061332,23.32678346510955)","(64.31958215028152,25.996375933792493)","(57.51744746246578,28.28542949209051)","(50.44440536755189,30.06164859984214)","(43.25678406967222,32.09520737025571)","(34.98012059331646,33.36007298623975)","(27.264145184363645,35.74653748403095)","(20.267445337331363,38.71450228033033)","(13.406718832747213,41.25183459686892)","(7.01206470021721,44.90907789163962)",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(5.102171913784963,52.70412656569624)","(13.019797888567757,53.442711118796126)","(20.767011255848576,54.07702562534462)","(28.35989180960133,54.588741674766325)","(35.88801772454472,55.03926072260633)","(43.38614570938486,55.47784317704917)","(50.41790153526981,56.34258421695112)","(57.68924909147035,57.475999614808586)","(65.11842041044846,57.89327970090782)","(72.60052618333943,57.91823901749716)",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2.879430389002546,7.475762509515281)","(9.931595134530633,9.544542576543954)","(16.647643235383466,11.45870514381908)","(23.243312015582063,11.941849048463046)","(28.865694534285492,12.012775798764999)","(34.498957341062464,11.399570082341043)","(41.088281455103285,10.571229143048804)","(48.16261949922396,9.630188351045794)","(55.42760308215526,8.636855682373112)","(62.444942027007286,6.967296360857333)","(69.582564518125,5.618838725420867)","(76.76834183024614,4.665290448965636)",,
,,,,,,,,,,,,,,,,,,,,,,,,,,"(3.9639486898953207,28.906046130195243)","(10.91824259670262,31.714566565452678)","(17.86948470549076,34.52584140034699)","(24.79169946708027,37.406842543246995)","(31.390919441986583,40.007833172303236)","(38.27854446233686,41.078988915364214)","(46.055317435345145,41.408723671902194)","(53.501261317282854,42.252165882271456)","(59.44999077893732,43.63709335994998)","(63.36125822961448,45.40017312144812)","(67.2649078972786,46.759276622046464)","(71.98188396460037,49.935300672963336)","(76.61914802982876,53.80271744482702)",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.8743668463467436,50.246276760143296)","(7.863215852289839,48.55210877943796)","(16.04646505235483,46.69678533452049)","(23.778248659172682,45.78270341462626)","(31.239955902584718,46.43975382215312)","(38.49355534033158,47.89260666893058)","(44.78979673774645,50.146771911237025)","(50.87660130373044,52.09368269136368)","(57.355483247992574,54.262159308407206)","(64.16609296724394,56.64558819343518)","(71.1717429941549,58.393100467993534)","(77.45313204414164,60.484172715176896)",
,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.9380616653690326,52.50397148804848)","(8.144770982294336,50.454612368394365)","(15.347377163806899,48.401417593334855)","(22.551982678813967,46.35287040610788)","(29.566750352622716,44.668561708170564)","(35.95460334054099,44.795426553414174)","(41.24782512574066,46.32872771401147)","(45.85389638673882,46.88731031354375)","(50.35264973818769,47.57586006413813)","(55.643440103589626,46.469860023448966)","(60.61478018257884,43.79782864534998)","(65.94387606384323,39.99363600088686)","(71.82978652538121,35.94167130637536)","(77.3159325747151,32.149794852329656)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(79.08386350831616,50.69017417536529)","(71.75689342842979,49.72281745125804)","(64.80692667830212,49.132641408537964)","(57.576053707785306,48.611014974324604)","(50.64101171594247,47.32837384611645)","(44.537168464846815,45.48095434143634)","(38.495625108700494,42.62338490291833)","(31.79796079322912,40.38149466588762)","(25.30198104115432,37.67720591527539)","(18.42722281685935,35.51291725140771)","(11.885846228754723,34.7986275104916)","(5.08893927506432,35.194872768881915)",
,,,,,,,,,,,,,,,,,,,,,,,,,,,"(75.7613181362631,53.17801529593116)","(69.92734121323463,49.82902431920251)","(64.47460247678939,45.84279400896281)","(58.88421183798884,42.38140081708006)","(52.54790975138671,38.88382806713014)","(46.223989744293945,35.79654357598399)","(41.161075174945125,33.749837464945486)","(36.41737695183677,31.368685693603418)","(30.284364882600883,28.39768152655835)","(24.047874442503073,25.556232224017585)","(17.570080462729685,23.13097144974272)","(11.025831410666747,21.4873337591038)","(4.910796422840302,18.70613401156302)",